Retail Transaction Statistics
Item 13785: 53
Item 13786: 5
Item 13787: 89
Item 13788: 15
Item 13789: 3
Item 13790: 4
Item 13791: 21
Item 13792: 1
Item 13793: 8
Item 13794: 4
Item 13795: 11
Item 13796: 6
Item 13797: 2
Item 13798: 3
Item 13799: 1
Item 13800: 7
Item 13801: 17
Item 13802: 1
Item 13803: 2
Item 13804: 9
Item 13805: 1
Item 13806: 10
Item 13807: 1
Item 13808: 2
Item 13809: 4
Item 13810: 1
Item 13811: 2
Item 13812: 2
Item 13813: 5
Item 13814: 2
Item 13815: 1
Item 13816: 4
Item 13817: 19
Item 13818: 3
Item 13819: 4
Item 13820: 1
Item 13821: 2
Item 13822: 3
Item 13823: 1
Item 13824: 3
Item 13825: 1
Item 13826: 10
Item 13827: 7
Item 13828: 2
Item 13829: 1
Item 13830: 1
Item 13831: 1
Item 13832: 4
Item 13833: 12
Item 13834: 27
Item 13835: 8
Item 13836: 1
Item 13837: 1
Item 13838: 2
Item 13839: 7
Item 13840: 2
Item 13841: 6
Item 13842: 3
Item 13843: 3
Item 13844: 5
Item 13845: 4
Item 13846: 2
Item 13847: 13
Item 13848: 16
Item 13849: 4
Item 13850: 1
Item 13851: 1
Item 13852: 4
Item 13853: 2
Item 13854: 12
Item 13855: 2
Item 13856: 5
Item 13857: 15
Item 13858: 5
Item 13859: 5
Item 13860: 5
Item 13861: 5
Item 13862: 8
Item 13863: 9
Item 13864: 7
Item 13865: 1
Item 13866: 2
Item 13867: 7
Item 13868: 1
Item 13869: 6
Item 13870: 3
Item 13871: 2
Item 13872: 2
Item 13873: 3
Item 13874: 3
Item 13875: 17
Item 13876: 2
Item 13877: 1
Item 13878: 3
Item 13879: 3
Item 13880: 1
Item 13881: 3
Item 13882: 15
Item 13883: 5
Item 13884: 14
Item 13885: 16
Item 13886: 5
Item 13887: 6
Item 13888: 24
Item 13889: 3
Item 13890: 6
Item 13891: 1
Item 13892: 1
Item 13893: 35
Item 13894: 6
Item 13895: 2
Item 13896: 19
Item 13897: 1
Item 13898: 18
Item 13899: 1
Item 13900: 21
Item 13901: 25
Item 13902: 1
Item 13903: 2
Item 13904: 6
Item 13905: 2
Item 13906: 1
Item 13907: 1
Item 13908: 2
Item 13909: 1
Item 13910: 1
Item 13911: 3
Item 13912: 1
Item 13913: 3
Item 13914: 12
Item 13915: 1
Item 13916: 19
Item 13917: 1
Item 13918: 8
Item 13919: 6
Item 13920: 1
Item 13921: 1
Item 13922: 1
Item 13923: 2
Item 13924: 5
Item 13925: 3
Item 13926: 2
Item 13927: 1
Item 13928: 2
Item 13929: 2
Item 13930: 2
Item 13931: 9
Item 13932: 3
Item 13933: 2
Item 13934: 3
Item 13935: 2
Item 13936: 2
Item 13937: 1
Item 13938: 2
Item 13939: 15
Item 13940: 3
Item 13941: 6
Item 13942: 3
Item 13943: 2
Item 13944: 6
Item 13945: 10
Item 13946: 3
Item 13947: 2
Item 13948: 9
Item 13949: 1
Item 13950: 1
Item 13951: 7
Item 13952: 6
Item 13953: 5
Item 13954: 6
Item 13955: 2
Item 13956: 6
Item 13957: 2
Item 13958: 3
Item 13959: 7
Item 13960: 1
Item 13961: 20
Item 13962: 2
Item 13963: 24
Item 13964: 2
Item 13965: 27
Item 13966: 5
Item 13967: 9
Item 13968: 4
Item 13969: 3
Item 13970: 1
Item 13971: 20
Item 13972: 2
Item 13973: 9
Item 13974: 5
Item 13975: 3
Item 13976: 6
Item 13977: 4
Item 13978: 8
Item 13979: 12
Item 13980: 2
Item 13981: 2
Item 13982: 3
Item 13983: 1
Item 13984: 5
Item 13985: 1
Item 13986: 2
Item 13987: 4
Item 13988: 7
Item 13989: 1
Item 13990: 15
Item 13991: 2
Item 13992: 4
Item 13993: 1
Item 13994: 1
Item 13995: 1
Item 13996: 4
Item 13997: 1
Item 13998: 2
Item 13999: 31
Item 14000: 1
Item 14001: 19
Item 14002: 24
Item 14003: 2
Item 14004: 5
Item 14005: 12
Item 14006: 55
Item 14007: 150
Item 14008: 26
Item 14009: 9
Item 14010: 1
Item 14011: 5
Item 14012: 5
Item 14013: 6
Item 14014: 3
Item 14015: 13
Item 14016: 14
Item 14017: 1
Item 14018: 28
Item 14019: 5
Item 14020: 92
Item 14021: 8
Item 14022: 4
Item 14023: 3
Item 14024: 27
Item 14025: 13
Item 14026: 52
Item 14027: 1
Item 14028: 2
Item 14029: 40
Item 14030: 59
Item 14031: 30
Item 14032: 25
Item 14033: 1
Item 14034: 14
Item 14035: 47
Item 14036: 1
Item 14037: 1
Item 14038: 1
Item 14039: 27
Item 14040: 1
Item 14041: 112
Item 14042: 23
Item 14043: 11
Item 14044: 10
Item 14045: 8
Item 14046: 15
Item 14047: 29
Item 14048: 2
Item 14049: 1
Item 14050: 3
Item 14051: 1
Item 14052: 49
Item 14053: 9
Item 14054: 16
Item 14055: 2
Item 14056: 48
Item 14057: 30
Item 14058: 23
Item 14059: 32
Item 14060: 4
Item 14061: 17
Item 14062: 7
Item 14063: 50
Item 14064: 13
Item 14065: 4
Item 14066: 30
Item 14067: 2
Item 14068: 30
Item 14069: 55
Item 14070: 18
Item 14071: 4
Item 14072: 4
Item 14073: 10
Item 14074: 8
Item 14075: 16
Item 14076: 18
Item 14077: 6
Item 14078: 4
Item 14079: 1
Item 14080: 3
Item 14081: 8
Item 14082: 9
Item 14083: 5
Item 14084: 3
Item 14085: 5
Item 14086: 11
Item 14087: 3
Item 14088: 52
Item 14089: 3
Item 14090: 5
Item 14091: 13
Item 14092: 8
Item 14093: 1
Item 14094: 20
Item 14095: 10
Item 14096: 18
Item 14097: 30
Item 14098: 22
Item 14099: 1291
Item 14100: 409
Item 14101: 10
Item 14102: 13
Item 14103: 63
Item 14104: 13
Item 14105: 12
Item 14106: 8
Item 14107: 10
Item 14108: 46
Item 14109: 49
Item 14110: 9
Item 14111: 5
Item 14112: 2
Item 14113: 15
Item 14114: 11
Item 14115: 17
Item 14116: 3
Item 14117: 7
Item 14118: 11
Item 14119: 20
Item 14120: 12
Item 14121: 99
Item 14122: 10
Item 14123: 6
Item 14124: 3
Item 14125: 14
Item 14126: 9
Item 14127: 4
Item 14128: 2
Item 14129: 1
Item 14130: 2
Item 14131: 3
Item 14132: 21
Item 14133: 1
Item 14134: 5
Item 14135: 4
Item 14136: 1
Item 14137: 4
Item 14138: 16
Item 14139: 22
Item 14140: 6
Item 14141: 1
Item 14142: 7
Item 14143: 7
Item 14144: 2
Item 14145: 2
Item 14146: 2
Item 14147: 1
Item 14148: 1
Item 14149: 6
Item 14150: 9
Item 14151: 1
Item 14152: 2
Item 14153: 16
Item 14154: 9
Item 14155: 1
Item 14156: 2
Item 14157: 4
Item 14158: 2
Item 14159: 14
Item 14160: 17
Item 14161: 4
Item 14162: 19
Item 14163: 8
Item 14164: 5
Item 14165: 2
Item 14166: 4
Item 14167: 3
Item 14168: 5
Item 14169: 20
Item 14170: 1
Item 14171: 2
Item 14172: 41
Item 14173: 3
Item 14174: 1
Item 14175: 1
Item 14176: 10
Item 14177: 12
Item 14178: 8
Item 14179: 16
Item 14180: 11
Item 14181: 3
Item 14182: 1
Item 14183: 1
Item 14184: 5
Item 14185: 8
Item 14186: 25
Item 14187: 15
Item 14188: 6
Item 14189: 5
Item 14190: 1
Item 14191: 19
Item 14192: 3
Item 14193: 4
Item 14194: 1
Item 14195: 2
Item 14196: 1
Item 14197: 1
Item 14198: 1
Item 14199: 3
Item 14200: 8
Item 14201: 3
Item 14202: 15
Item 14203: 3
Item 14204: 3
Item 14205: 1
Item 14206: 10
Item 14207: 2
Item 14208: 10
Item 14209: 13
Item 14210: 2
Item 14211: 14
Item 14212: 2
Item 14213: 2
Item 14214: 16
Item 14215: 10
Item 14216: 4
Item 14217: 12
Item 14218: 1
Item 14219: 2
Item 14220: 2
Item 14221: 3
Item 14222: 83
Item 14223: 5
Item 14224: 6
Item 14225: 8
Item 14226: 2
Item 14227: 3
Item 14228: 9
Item 14229: 1
Item 14230: 4
Item 14231: 6
Item 14232: 2
Item 14233: 2
Item 14234: 29
Item 14235: 7
Item 14236: 10
Item 14237: 1
Item 14238: 10
Item 14239: 10
Item 14240: 1
Item 14241: 3
Item 14242: 4
Item 14243: 6
Item 14244: 7
Item 14245: 5
Item 14246: 1
Item 14247: 3
Item 14248: 4
Item 14249: 100
Item 14250: 1
Item 14251: 4
Item 14252: 15
Item 14253: 28
Item 14254: 8
Item 14255: 4
Item 14256: 3
Item 14257: 3
Item 14258: 2
Item 14259: 2
Item 14260: 2
Item 14261: 1
Item 14262: 7
Item 14263: 5
Item 14264: 1
Item 14265: 1
Item 14266: 5
Item 14267: 10
Item 14268: 13
Item 14269: 2
Item 14270: 1
Item 14271: 4
Item 14272: 17
Item 14273: 1
Item 14274: 4
Item 14275: 5
Item 14276: 12
Item 14277: 6
Item 14278: 17
Item 14279: 1
Item 14280: 4
Item 14281: 22
Item 14282: 4
Item 14283: 3
Item 14284: 1
Item 14285: 3
Item 14286: 4
Item 14287: 4
Item 14288: 1
Item 14289: 13
Item 14290: 20
Item 14291: 1
Item 14292: 5
Item 14293: 6
Item 14294: 4
Item 14295: 1
Item 14296: 1
Item 14297: 4
Item 14298: 2
Item 14299: 1
Item 14300: 4
Item 14301: 1
Item 14302: 6
Item 14303: 3
Item 14304: 3
Item 14305: 7
Item 14306: 2
Item 14307: 1
Item 14308: 2
Item 14309: 1
Item 14310: 2
Item 14311: 5
Item 14312: 3
Item 14313: 4
Item 14314: 15
Item 14315: 2
Item 14316: 4
Item 14317: 8
Item 14318: 3
Item 14319: 4
Item 14320: 1
Item 14321: 2
Item 14322: 3
Item 14323: 3
Item 14324: 3
Item 14325: 1
Item 14326: 14
Item 14327: 50
Item 14328: 3
Item 14329: 4
Item 14330: 1
Item 14331: 1
Item 14332: 9
Item 14333: 6
Item 14334: 12
Item 14335: 9
Item 14336: 3
Item 14337: 1
Item 14338: 1
Item 14339: 5
Item 14340: 2
Item 14341: 1
Item 14342: 1
Item 14343: 3
Item 14344: 2
Item 14345: 1
Item 14346: 43
Item 14347: 2
Item 14348: 101
Item 14349: 1
Item 14350: 4
Item 14351: 11
Item 14352: 1
Item 14353: 3
Item 14354: 3
Item 14355: 27
Item 14356: 13
Item 14357: 3
Item 14358: 67
Item 14359: 5
Item 14360: 7
Item 14361: 4
Item 14362: 11
Item 14363: 75
Item 14364: 2
Item 14365: 22
Item 14366: 1
Item 14367: 21
Item 14368: 66
Item 14369: 1
Item 14370: 8
Item 14371: 7
Item 14372: 2
Item 14373: 5
Item 14374: 53
Item 14375: 53
Item 14376: 1
Item 14377: 1
Item 14378: 1
Item 14379: 2
Item 14380: 1
Item 14381: 3
Item 14382: 2
Item 14383: 3
Item 14384: 4
Item 14385: 1
Item 14386: 23
Item 14387: 301
Item 14388: 1
Item 14389: 7
Item 14390: 2
Item 14391: 17
Item 14392: 6
Item 14393: 3
Item 14394: 8
Item 14395: 1
Item 14396: 1
Item 14397: 13
Item 14398: 4
Item 14399: 5
Item 14400: 4
Item 14401: 12
Item 14402: 2
Item 14403: 20
Item 14404: 3
Item 14405: 10
Item 14406: 13
Item 14407: 23
Item 14408: 1
Item 14409: 34
Item 14410: 5
Item 14411: 5
Item 14412: 16
Item 14413: 6
Item 14414: 1
Item 14415: 1
Item 14416: 4
Item 14417: 6
Item 14418: 7
Item 14419: 1
Item 14420: 2
Item 14421: 1
Item 14422: 6
Item 14423: 3
Item 14424: 2
Item 14425: 3
Item 14426: 1
Item 14427: 4
Item 14428: 7
Item 14429: 1
Item 14430: 2
Item 14431: 2
Item 14432: 18
Item 14433: 4
Item 14434: 2
Item 14435: 2
Item 14436: 2
Item 14437: 3
Item 14438: 7
Item 14439: 4
Item 14440: 6
Item 14441: 1
Item 14442: 2
Item 14443: 3
Item 14444: 10
Item 14445: 3
Item 14446: 1
Item 14447: 11
Item 14448: 13
Item 14449: 2
Item 14450: 4
Item 14451: 1
Item 14452: 3
Item 14453: 1
Item 14454: 1
Item 14455: 2
Item 14456: 5
Item 14457: 4
Item 14458: 1
Item 14459: 1
Item 14460: 1
Item 14461: 1
Item 14462: 2
Item 14463: 5
Item 14464: 5
Item 14465: 5
Item 14466: 7
Item 14467: 4
Item 14468: 4
Item 14469: 3
Item 14470: 12
Item 14471: 3
Item 14472: 3
Item 14473: 1
Item 14474: 33
Item 14475: 5
Item 14476: 7
Item 14477: 4
Item 14478: 1
Item 14479: 87
Item 14480: 4
Item 14481: 1
Item 14482: 2
Item 14483: 3
Item 14484: 1
Item 14485: 12
Item 14486: 5
Item 14487: 71
Item 14488: 3
Item 14489: 1
Item 14490: 4
Item 14491: 1
Item 14492: 3
Item 14493: 1
Item 14494: 26
Item 14495: 1
Item 14496: 1
Item 14497: 1
Item 14498: 3
Item 14499: 2
Item 14500: 1
Item 14501: 1
Item 14502: 1
Item 14503: 4
Item 14504: 1
Item 14505: 1
Item 14506: 2
Item 14507: 9
Item 14508: 3
Item 14509: 9
Item 14510: 3
Item 14511: 3
Item 14512: 7
Item 14513: 1
Item 14514: 2
Item 14515: 2
Item 14516: 6
Item 14517: 1
Item 14518: 2
Item 14519: 1
Item 14520: 1
Item 14521: 9
Item 14522: 2
Item 14523: 1
Item 14524: 7
Item 14525: 1
Item 14526: 2
Item 14527: 1
Item 14528: 1
Item 14529: 1
Item 14530: 1
Item 14531: 1
Item 14532: 4
Item 14533: 1
Item 14534: 2
Item 14535: 1
Item 14536: 3
Item 14537: 8
Item 14538: 2
Item 14539: 1
Item 14540: 2
Item 14541: 1
Item 14542: 3
Item 14543: 27
Item 14544: 7
Item 14545: 3
Item 14546: 33
Item 14547: 1
Item 14548: 5
Item 14549: 1
Item 14550: 57
Item 14551: 6
Item 14552: 7
Item 14553: 3
Item 14554: 2
Item 14555: 1
Item 14556: 2
Item 14557: 23
Item 14558: 1
Item 14559: 6
Item 14560: 14
Item 14561: 1
Item 14562: 26
Item 14563: 1
Item 14564: 1
Item 14565: 1
Item 14566: 2
Item 14567: 22
Item 14568: 6
Item 14569: 42
Item 14570: 3
Item 14571: 3
Item 14572: 3
Item 14573: 3
Item 14574: 31
Item 14575: 53
Item 14576: 16
Item 14577: 8
Item 14578: 1
Item 14579: 2
Item 14580: 10
Item 14581: 6
Item 14582: 3
Item 14583: 3
Item 14584: 1
Item 14585: 41
Item 14586: 23
Item 14587: 1
Item 14588: 1
Item 14589: 9
Item 14590: 24
Item 14591: 38
Item 14592: 18
Item 14593: 4
Item 14594: 4
Item 14595: 2
Item 14596: 17
Item 14597: 13
Item 14598: 26
Item 14599: 20
Item 14600: 12
Item 14601: 1
Item 14602: 1
Item 14603: 7
Item 14604: 2
Item 14605: 18
Item 14606: 20
Item 14607: 8
Item 14608: 1
Item 14609: 10
Item 14610: 23
Item 14611: 3
Item 14612: 5
Item 14613: 65
Item 14614: 7
Item 14615: 1
Item 14616: 3
Item 14617: 22
Item 14618: 27
Item 14619: 32
Item 14620: 2
Item 14621: 1
Item 14622: 3
Item 14623: 11
Item 14624: 15
Item 14625: 11
Item 14626: 2
Item 14627: 6
Item 14628: 4
Item 14629: 22
Item 14630: 10
Item 14631: 20
Item 14632: 19
Item 14633: 1
Item 14634: 3
Item 14635: 189
Item 14636: 5
Item 14637: 22
Item 14638: 78
Item 14639: 33
Item 14640: 1
Item 14641: 2
Item 14642: 38
Item 14643: 8
Item 14644: 7
Item 14645: 4
Item 14646: 17
Item 14647: 11
Item 14648: 1
Item 14649: 12
Item 14650: 5
Item 14651: 5
Item 14652: 10
Item 14653: 5
Item 14654: 4
Item 14655: 14
Item 14656: 66
Item 14657: 76
Item 14658: 17
Item 14659: 5
Item 14660: 15
Item 14661: 9
Item 14662: 1
Item 14663: 8
Item 14664: 10
Item 14665: 10
Item 14666: 24
Item 14667: 10
Item 14668: 15
Item 14669: 5
Item 14670: 9
Item 14671: 5
Item 14672: 1
Item 14673: 3
Item 14674: 8
Item 14675: 5
Item 14676: 1
Item 14677: 1
Item 14678: 2
Item 14679: 11
Item 14680: 6
Item 14681: 18
Item 14682: 7
Item 14683: 11
Item 14684: 1
Item 14685: 11
Item 14686: 1
Item 14687: 4
Item 14688: 6
Item 14689: 2
Item 14690: 1
Item 14691: 1
Item 14692: 1
Item 14693: 2
Item 14694: 1
Item 14695: 19
Item 14696: 5
Item 14697: 4
Item 14698: 4
Item 14699: 2
Item 14700: 2
Item 14701: 4
Item 14702: 3
Item 14703: 4
Item 14704: 9
Item 14705: 2
Item 14706: 20
Item 14707: 2
Item 14708: 5
Item 14709: 1
Item 14710: 3
Item 14711: 1
Item 14712: 1
Item 14713: 17
Item 14714: 1
Item 14715: 3
Item 14716: 2
Item 14717: 1
Item 14718: 3
Item 14719: 7
Item 14720: 1
Item 14721: 1
Item 14722: 3
Item 14723: 1
Item 14724: 9
Item 14725: 1
Item 14726: 3
Item 14727: 1
Item 14728: 4
Item 14729: 1
Item 14730: 1
Item 14731: 4
Item 14732: 3
Item 14733: 1
Item 14734: 5
Item 14735: 1
Item 14736: 2
Item 14737: 1
Item 14738: 1
Item 14739: 5
Item 14740: 1
Item 14741: 1
Item 14742: 1
Item 14743: 1
Item 14744: 1
Item 14745: 6
Item 14746: 3
Item 14747: 1
Item 14748: 2
Item 14749: 1
Item 14750: 1
Item 14751: 1
Item 14752: 1
Item 14753: 13
Item 14754: 4
Item 14755: 4
Item 14756: 3
Item 14757: 15
Item 14758: 1
Item 14759: 6
Item 14760: 1
Item 14761: 1
Item 14762: 1
Item 14763: 1
Item 14764: 1
Item 14765: 4
Item 14766: 1
Item 14767: 3
Item 14768: 1
Item 14769: 3
Item 14770: 5
Item 14771: 5
Item 14772: 1
Item 14773: 1
Item 14774: 1
Item 14775: 1
Item 14776: 3
Item 14777: 1
Item 14778: 13
Item 14779: 3
Item 14780: 1
Item 14781: 1
Item 14782: 2
Item 14783: 4
Item 14784: 4
Item 14785: 19
Item 14786: 1
Item 14787: 3
Item 14788: 1
Item 14789: 1
Item 14790: 3
Item 14791: 1
Item 14792: 45
Item 14793: 2
Item 14794: 5
Item 14795: 5
Item 14796: 1
Item 14797: 4
Item 14798: 1
Item 14799: 4
Item 14800: 1
Item 14801: 2
Item 14802: 4
Item 14803: 4
Item 14804: 1
Item 14805: 155
Item 14806: 3
Item 14807: 2
Item 14808: 2
Item 14809: 30
Item 14810: 35
Item 14811: 2
Item 14812: 1
Item 14813: 3
Item 14814: 9
Item 14815: 19
Item 14816: 1
Item 14817: 14
Item 14818: 5
Item 14819: 2
Item 14820: 15
Item 14821: 8
Item 14822: 1
Item 14823: 1
Item 14824: 1
Item 14825: 20
Item 14826: 10
Item 14827: 11
Item 14828: 76
Item 14829: 7
Item 14830: 5
Item 14831: 15
Item 14832: 14
Item 14833: 14
Item 14834: 31
Item 14835: 3
Item 14836: 2
Item 14837: 9
Item 14838: 5
Item 14839: 3
Item 14840: 2
Item 14841: 4
Item 14842: 4
Item 14843: 10
Item 14844: 1
Item 14845: 15
Item 14846: 5
Item 14847: 10
Item 14848: 1
Item 14849: 4
Item 14850: 24
Item 14851: 2
Item 14852: 4
Item 14853: 2
Item 14854: 3
Item 14855: 9
Item 14856: 85
Item 14857: 9
Item 14858: 3
Item 14859: 10
Item 14860: 3
Item 14861: 11
Item 14862: 7
Item 14863: 21
Item 14864: 1
Item 14865: 9
Item 14866: 2
Item 14867: 2
Item 14868: 1
Item 14869: 1
Item 14870: 15
Item 14871: 22
Item 14872: 5
Item 14873: 102
Item 14874: 14
Item 14875: 11
Item 14876: 6
Item 14877: 12
Item 14878: 22
Item 14879: 6
Item 14880: 2
Item 14881: 6
Item 14882: 52
Item 14883: 1
Item 14884: 16
Item 14885: 6
Item 14886: 12
Item 14887: 2
Item 14888: 9
Item 14889: 1
Item 14890: 2
Item 14891: 2
Item 14892: 11
Item 14893: 9
Item 14894: 18
Item 14895: 15
Item 14896: 1
Item 14897: 27
Item 14898: 2
Item 14899: 2
Item 14900: 2
Item 14901: 12
Item 14902: 8
Item 14903: 2
Item 14904: 1
Item 14905: 2
Item 14906: 4
Item 14907: 4
Item 14908: 2
Item 14909: 1
Item 14910: 4
Item 14911: 5
Item 14912: 1
Item 14913: 41
Item 14914: 58
Item 14915: 1
Item 14916: 1
Item 14917: 6
Item 14918: 3
Item 14919: 1
Item 14920: 3
Item 14921: 12
Item 14922: 1
Item 14923: 4
Item 14924: 3
Item 14925: 1
Item 14926: 4
Item 14927: 43
Item 14928: 2
Item 14929: 27
Item 14930: 26
Item 14931: 1
Item 14932: 1
Item 14933: 2
Item 14934: 479
Item 14935: 1
Item 14936: 41
Item 14937: 1
Item 14938: 1
Item 14939: 4
Item 14940: 1
Item 14941: 1
Item 14942: 11
Item 14943: 34
Item 14944: 10
Item 14945: 20
Item 14946: 2
Item 14947: 1
Item 14948: 3
Item 14949: 3
Item 14950: 19
Item 14951: 1
Item 14952: 2
Item 14953: 6
Item 14954: 142
Item 14955: 53
Item 14956: 1
Item 14957: 2
Item 14958: 35
Item 14959: 2
Item 14960: 2
Item 14961: 5
Item 14962: 1
Item 14963: 3
Item 14964: 1
Item 14965: 1
Item 14966: 2
Item 14967: 18
Item 14968: 3
Item 14969: 1
Item 14970: 2
Item 14971: 2
Item 14972: 1
Item 14973: 5
Item 14974: 16
Item 14975: 1
Item 14976: 11
Item 14977: 6
Item 14978: 1
Item 14979: 2
Item 14980: 5
Item 14981: 5
Item 14982: 8
Item 14983: 5
Item 14984: 1
Item 14985: 11
Item 14986: 2
Item 14987: 1
Item 14988: 1
Item 14989: 3
Item 14990: 32
Item 14991: 5
Item 14992: 3
Item 14993: 1
Item 14994: 1
Item 14995: 1
Item 14996: 3
Item 14997: 3
Item 14998: 23
Item 14999: 2
Item 15000: 5
Item 15001: 2
Item 15002: 1
Item 15003: 6
Item 15004: 2
Item 15005: 1
Item 15006: 1
Item 15007: 1
Item 15008: 3
Item 15009: 3
Item 15010: 30
Item 15011: 3
Item 15012: 20
Item 15013: 44
Item 15014: 1
Item 15015: 1
Item 15016: 5
Item 15017: 2
Item 15018: 36
Item 15019: 11
Item 15020: 2
Item 15021: 3
Item 15022: 4
Item 15023: 4
Item 15024: 1
Item 15025: 2
Item 15026: 3
Item 15027: 3
Item 15028: 1
Item 15029: 40
Item 15030: 1
Item 15031: 2
Item 15032: 9
Item 15033: 9
Item 15034: 155
Item 15035: 17
Item 15036: 2
Item 15037: 121
Item 15038: 3
Item 15039: 8
Item 15040: 36
Item 15041: 3
Item 15042: 1
Item 15043: 1
Item 15044: 4
Item 15045: 25
Item 15046: 22
Item 15047: 19
Item 15048: 1
Item 15049: 1
Item 15050: 3
Item 15051: 41
Item 15052: 18
Item 15053: 31
Item 15054: 1
Item 15055: 71
Item 15056: 1
Item 15057: 9
Item 15058: 6
Item 15059: 3
Item 15060: 1
Item 15061: 67
Item 15062: 5
Item 15063: 18
Item 15064: 31
Item 15065: 2
Item 15066: 1
Item 15067: 6
Item 15068: 2
Item 15069: 1
Item 15070: 1
Item 15071: 7
Item 15072: 3
Item 15073: 1
Item 15074: 3
Item 15075: 2
Item 15076: 2
Item 15077: 14
Item 15078: 42
Item 15079: 4
Item 15080: 4
Item 15081: 21
Item 15082: 1
Item 15083: 2
Item 15084: 15
Item 15085: 45
Item 15086: 5
Item 15087: 1
Item 15088: 5
Item 15089: 1
Item 15090: 1
Item 15091: 1
Item 15092: 5
Item 15093: 1
Item 15094: 3
Item 15095: 83
Item 15096: 1
Item 15097: 1
Item 15098: 1
Item 15099: 2
Item 15100: 20
Item 15101: 1
Item 15102: 25
Item 15103: 7
Item 15104: 1
Item 15105: 1
Item 15106: 1
Item 15107: 18
Item 15108: 2
Item 15109: 4
Item 15110: 9
Item 15111: 6
Item 15112: 1
Item 15113: 8
Item 15114: 1
Item 15115: 5
Item 15116: 4
Item 15117: 4
Item 15118: 5
Item 15119: 1
Item 15120: 52
Item 15121: 2
Item 15122: 2
Item 15123: 4
Item 15124: 8
Item 15125: 3
Item 15126: 8
Item 15127: 67
Item 15128: 69
Item 15129: 1
Item 15130: 3
Item 15131: 1
Item 15132: 3
Item 15133: 4
Item 15134: 1
Item 15135: 2
Item 15136: 24
Item 15137: 2
Item 15138: 20
Item 15139: 3
Item 15140: 3
Item 15141: 10
Item 15142: 11
Item 15143: 5
Item 15144: 16
Item 15145: 52
Item 15146: 13
Item 15147: 4
Item 15148: 2
Item 15149: 1
Item 15150: 25
Item 15151: 3
Item 15152: 10
Item 15153: 1
Item 15154: 5
Item 15155: 5
Item 15156: 2
Item 15157: 3
Item 15158: 5
Item 15159: 12
Item 15160: 45
Item 15161: 72
Item 15162: 2
Item 15163: 1
Item 15164: 10
Item 15165: 23
Item 15166: 1
Item 15167: 3
Item 15168: 3
Item 15169: 1
Item 15170: 1
Item 15171: 3
Item 15172: 26
Item 15173: 13
Item 15174: 1
Item 15175: 3
Item 15176: 11
Item 15177: 3
Item 15178: 2
Item 15179: 2
Item 15180: 1
Item 15181: 3
Item 15182: 1
Item 15183: 1
Item 15184: 1
Item 15185: 7
Item 15186: 14
Item 15187: 1
Item 15188: 1
Item 15189: 2
Item 15190: 28
Item 15191: 3
Item 15192: 1
Item 15193: 1
Item 15194: 2
Item 15195: 2
Item 15196: 1
Item 15197: 1
Item 15198: 3
Item 15199: 25
Item 15200: 3
Item 15201: 2
Item 15202: 2
Item 15203: 1
Item 15204: 1
Item 15205: 1
Item 15206: 65
Item 15207: 1
Item 15208: 6
Item 15209: 8
Item 15210: 1
Item 15211: 15
Item 15212: 3
Item 15213: 3
Item 15214: 4
Item 15215: 2
Item 15216: 24
Item 15217: 1
Item 15218: 38
Item 15219: 3
Item 15220: 33
Item 15221: 2
Item 15222: 3
Item 15223: 31
Item 15224: 1
Item 15225: 1
Item 15226: 29
Item 15227: 4
Item 15228: 1
Item 15229: 1
Item 15230: 2
Item 15231: 1
Item 15232: 2
Item 15233: 27
Item 15234: 6
Item 15235: 6
Item 15236: 5
Item 15237: 1
Item 15238: 4
Item 15239: 21
Item 15240: 12
Item 15241: 13
Item 15242: 2
Item 15243: 3
Item 15244: 8
Item 15245: 13
Item 15246: 2
Item 15247: 24
Item 15248: 1
Item 15249: 1
Item 15250: 19
Item 15251: 1
Item 15252: 35
Item 15253: 14
Item 15254: 2
Item 15255: 10
Item 15256: 14
Item 15257: 2
Item 15258: 34
Item 15259: 49
Item 15260: 31
Item 15261: 1
Item 15262: 23
Item 15263: 1
Item 15264: 1
Item 15265: 28
Item 15266: 14
Item 15267: 9
Item 15268: 2
Item 15269: 1
Item 15270: 1
Item 15271: 1
Item 15272: 6
Item 15273: 1
Item 15274: 53
Item 15275: 2
Item 15276: 8
Item 15277: 10
Item 15278: 2
Item 15279: 3
Item 15280: 1
Item 15281: 1
Item 15282: 3
Item 15283: 7
Item 15284: 10
Item 15285: 11
Item 15286: 1
Item 15287: 1
Item 15288: 7
Item 15289: 8
Item 15290: 35
Item 15291: 12
Item 15292: 39
Item 15293: 9
Item 15294: 6
Item 15295: 10
Item 15296: 7
Item 15297: 1
Item 15298: 17
Item 15299: 2
Item 15300: 6
Item 15301: 18
Item 15302: 1
Item 15303: 25
Item 15304: 11
Item 15305: 5
Item 15306: 1
Item 15307: 5
Item 15308: 1
Item 15309: 1
Item 15310: 6
Item 15311: 12
Item 15312: 1
Item 15313: 1
Item 15314: 28
Item 15315: 1
Item 15316: 1
Item 15317: 19
Item 15318: 2
Item 15319: 4
Item 15320: 6
Item 15321: 1
Item 15322: 3
Item 15323: 2
Item 15324: 17
Item 15325: 1
Item 15326: 5
Item 15327: 6
Item 15328: 2
Item 15329: 3
Item 15330: 4
Item 15331: 3
Item 15332: 1
Item 15333: 28
Item 15334: 2
Item 15335: 1
Item 15336: 7
Item 15337: 4
Item 15338: 1
